,userID,tag,content,date,year,label
1891,princeguitar,推,八卦噁男肥宅醜男衷心羨慕,11/26,2021,1
1892,KingChang711,→,女生，會故意找龍妹,11/26,2021,1
1893,ted01234567,噓,胸部肉肉不是肚子肉肉,11/26,2021,0
1894,skylion,→,他人是太瘦 鳥仔咖,11/26,2021,2
1895,bingreen,推,肚子肉肉的，但是奶要大呀,11/26,2021,0
1896,pure9502,推,肥婆,11/26,2021,1
1897,seuil,噓,肥婆,11/26,2021,1
1898,augusttenet,推,底層翻身應該是又窮又醜又肥又矮吧,11/27,2021,1
1899,Hsiencheng,推,至少比台灣肥婆準,11/26,2021,1
1900,alloc,噓,沒破百都是瘦皮猴,11/27,2021,2
1901,mirac1e,噓,綠畜女神五短水桶腰修圖普妹你敢嘴,11/27,2021,1
1902,lianihate12,推,結果是個肥婆,11/27,2021,1
1903,ePaper,→,把發肥婆噁圖的都黑單 世界清爽多了,11/27,2021,1
1904,derrick1220,→,身高還好 但腿粗腳大比較有影響,11/27,2021,1
1905,senma,→,平胸水桶腰皮膚黑，最好是非洲人,11/27,2021,3
1906,GGrunrundela,噓,噁爛暗黑道死胖子料理,11/27,2021,1
1907,mightymouse,推,8+9看到坦頓的身材還敢打人嗎？,11/27,2021,0
1908,hihimen,→,8+9都瘦不拉基的，一點戰力都沒有,11/27,2021,2
1909,GGrunrundela,噓,又醜又肥人格還有問題 這麼會插滾回,11/27,2021,1
1910,AioTakumi,噓,體積那麼大就不用再刷存在了好嗎 肥婆,11/27,2021,1
1911,dontaskwhoim,噓,從以前就不明白為什這肥婆唬爛王能,11/28,2021,1
1912,crimson11,→,龍妹說她有F奶 你聽了就硬 結果 看到,11/27,2021,1
1913,Jackal0326,→,以前被龍妹主動示好過，很熱情,11/27,2021,1
1914,crimson11,→,閉嘴啦 又醜又肥可以了吧,11/27,2021,1
1915,crimson11,→,如果奇葩妹跟醜龍妹不算女的的話，你,11/27,2021,1
1916,este1a,→,那隻母肥豬超欠幹，位居高位的婊子,11/28,2021,1
1917,wilson6405,推,這叫腿粗？？,11/28,2021,0
1918,VOLK11,→,還有敬告糖肥婆，這不是危言聳聽，如果,11/28,2021,1
1919,xain1982,噓,肏死肥婆,11/28,2021,1
1920,Mayinggo,推,一直都不行 醜又沒奶,11/28,2021,2
1921,ivorysoap,噓,五樓的肥肚,11/28,2021,0
1922,aquafox,→,奶還好 不要給我瘦到剩骨頭 會痛,11/28,2021,2
1923,YSJ543,推,沒奶子就算了吧,11/28,2021,2
1924,pure9502,→,台中死胖子冬瓜的體臭,11/28,2021,1
1925,O300,→,小夫和胖虎太醜,11/29,2021,0
1926,kerorobear,→,要看裡面是誰 龍妹 狂甲 就慘了,11/29,2021,1
1927,vinousred,推,胖子有錢=乾淨清爽 胖子沒錢=臭肥噁心,11/29,2021,1
1928,ctrlshift,→,媽的死胖毛 到底給不給人睡,11/29,2021,1
1929,streakray,推,推肥宅汁光胖毛,11/29,2021,0
1930,hirok,噓,幹 還好離世前有人對她好 死胖毛你幹得好,11/29,2021,1
1931,Benbenyale,推,肥宅is胖猴,11/29,2021,1
1932,milkBK,→,、吃飯聊不要選看電影這種，遇到龍妹就知,11/29,2021,1
1933,laser789,→,肥宅嗎 坐著掰不開屁股才會這樣,11/29,2021,1
1934,winer5566,→,笑死 油頭也嫌 齊劉海也嫌 肥宅自己醜,11/29,2021,1
1935,OMEGAsonata,推,沒空姐 肥宅要怎麼擦屁股,11/29,2021,0
1936,stevieRV,→,宅胖胖啊 談笑風生 旁人都會自主迴避,11/29,2021,0
1937,i689tw,噓,肥婆先減肥,11/29,2021,1
1938,ted01234567,噓,大便前肥肚擠一下,11/29,2021,1
1939,x7834210,→,腿粗 用力抱,11/29,2021,1
1940,circum,推,瘦了被嫌醜就胖回來 滿厲害的,11/29,2021,4
1941,labell,→,連後面是神豬 連輸3次的那個男人嗎,11/29,2021,1
1942,SaintSeven,→,的走狗，跟肥胖母豬核對當年臥底資料,11/29,2021,1
1943,z842657913,→,怎沒有，你看那種瘦皮猴矮+9有女友嗎,11/29,2021,2
1944,CycleEnergy,推,太重的瘦皮猴會舉不起來,11/29,2021,2
1945,arakat0111,推,胖胖豬,11/30,2021,1
1946,crimson11,→,繼157 惡魔旅館後 又有一個龍妹愛好帳,11/30,2021,1
1947,a3221715,→,大腿粗勇,11/30,2021,1
1948,shannienie,→,前胖胖男友結婚有小孩了？,11/30,2021,0
1949,a26893997,→,胖男都結婚生子了 反觀被揍被拍片的XDD,11/30,2021,0
1950,widec,推,胖男友都結婚生小孩了還吃醋個B 恐怖情人喔,11/30,2021,0
1951,sdhpipt,→,馬文鈺怎麼會是老實胖宅? 想太多,11/30,2021,1
1952,Slash999,推,那溫柔善良的龍妹怎不考慮一下？,11/30,2021,1
1953,RanceTsai,→,八卦不是眼鏡瘦宅就是超胖肥宅,11/30,2021,3
1954,operation,噓,上次不是有個龍妹也是賣屁嗎,11/30,2021,1
1955,sdhpipt,推,馬文鈺很有名的 不要以為他是普通胖宅,11/30,2021,1
1956,klayjohnson,推,醜又胖就是種罪,11/30,2021,1
1957,Slash999,噓,你會注意龍妹發生什麼事嗎？,11/30,2021,1
1958,rhapsody70,噓,寫18+ 害我看完整季也沒奶子,11/30,2021,0
1959,NCTUEE800808,→,我看女T扮男的龍妹 一定74她 O.o,11/30,2021,1
1960,m303lover,→,本犧牲男生大便間 一堆肥婆台女大剌剌,11/30,2021,1
1961,bill403777,噓,統統才是被家暴的那個，肥婆會丟衛生,11/30,2021,1
1962,GGrunrundela,噓,龍妹不會像塑膠妖婆要人買精品 怎,11/30,2021,1
1963,fony1029,推,竹科肥宅還能嫌人胖,11/30,2021,1
1964,kobedalanpa,→,就肥婆啊,11/30,2021,1
1965,kobedalanpa,→,肥婆誰幹得下去,11/30,2021,1
1966,hosen,→,胖女人，一團肉確實滿噁的,11/30,2021,1
1967,diaze,推,這不一定是甲 看到肥婆硬不起來很正常,11/30,2021,1
1968,mig,推,胖子真的噁心 嘔嘔嘔,11/30,2021,1
1969,charlie0112,→,肥婆不去減肥硬要別人跟他做愛是怎樣,12/01,2021,1
1970,Ghostchaos,推,你的手臂比我的大腿還粗欸,11/30,2021,0
1971,crimson11,→,不然龍妹你要嗎？,11/30,2021,1
1972,crimson11,→,龍妹你要嗎？正妹虐待你你還會暗爽呢,11/30,2021,1
1973,qa1122z,→,龍妹比較不挑啊,11/30,2021,1
1974,DASHOCK,推,胖被笑  窮被笑   矮的也被笑...那怎麼,11/30,2021,1
1975,pokerhow,推,矮子、胖子表示：,11/30,2021,1
1976,newthinker,推,不錯看，可以遮肥肚！,11/30,2021,0
1977,xzcb2008,→,他媽的死胖子不是叫假的,11/30,2021,1
1978,crimson11,推,你愛龍妹嗎？,11/30,2021,1
1979,crimson11,→,龍妹路上一堆 塊去 祝福你,11/30,2021,1
1980,Usayhiisayha,→,重點不是品格 是臉 臉 懂嗎 胖宅,12/01,2021,1
1981,kumalan0,→,想當初高雄負債多少…肥婆菊當市長的時,12/01,2021,1
1982,Jerry469,→,你媽的死肥豬,12/01,2021,1
1983,EEzionT,推,43歲台男沒肥肚就PR90起跳了,12/01,2021,1
1984,chichung,推,塔綠班再壞再胖再醜再變態還是有女友,12/01,2021,1
1985,Jessi23456,推,是因為太醜太肥又臭,12/01,2021,1
1986,ACE520,→,肥宅只有矮肥醜禿~~~這就夠了,12/01,2021,1
1987,Homeparty,推,憨憨的宅宅胖胖的也很像小嬰兒,12/01,2021,1
1988,aa7520tw,推,前男友雖有正義感但長得醜又胖，新男友,12/01,2021,1
1989,a123454698,→,不要小看台女的門檻，連龍妹都要高富,12/01,2021,1
1990,chris0694,推,不不...這不是龍妹亂告人嗎,12/01,2021,1
1991,yeh67,推,通常瘦男會喜歡肥婆，那肥宅應該就是相反,12/01,2021,1
1992,LonyIce,推,很醜，胖的人超愛穿，遮掩肚子,12/01,2021,1
1993,jeffmao5566,推,ㄧ白遮三醜 一胖毀所有,12/01,2021,1
1994,garry5566,推,"高嘉瑜那麼小隻, 又瘦巴巴, 怎麼打？",12/01,2021,2
1995,crimson11,→,龍妹使壞有人理她嗎？同理可證 都是寵,12/01,2021,1
1996,Tattoo,推,死肥豬,12/01,2021,1
1997,peiring,→,"當然啊,你會選龍妹?",12/01,2021,1
1998,onstar,→,龍妹溫和不打你，正妹生氣會打人，你選？,12/01,2021,1
1999,heavensun,→,寧願當正妹工具人  也不願給龍妹機會??,12/01,2021,1
2000,crimson11,→,將心比心好嗎 你會喜歡龍妹嗎,12/02,2021,1
2001,S2aqua,推,不要宅 胖子不一定可憐 反正台灣一堆胖子,12/02,2021,1
2002,Hibria,推,是，我們肥宅長的醜連呼吸都是錯的,12/02,2021,4
2003,CycleEnergy,→,小肥肚總是卡在前面 尤其坐著,12/02,2021,0
2004,mirac1e,噓,綠畜女神五短水桶腰修圖普妹你敢嘴,12/02,2021,1
2005,Lovelin,→,希望她能多笑笑 不要輸給肥婆了,12/02,2021,1
2006,scent15,推,肥婆,12/02,2021,1
2007,pxndx,推,油味很重 醜矮痴肥,12/02,2021,1
2008,A80211ab,推,還有小護士跟龍妹 攻略範圍其實很廣,12/02,2021,1
2009,daniel229,推,好噁心的胖子,12/02,2021,1
2010,z1231002,推,從瘦皮猴 發財之後變成連勝文,12/02,2021,2
2011,poppylove,→,喜歡帥哥所以被算計，龍妹悲歌,12/02,2021,1
2012,S2aqua,→,肥宅下輩子就龍妹阿,12/02,2021,1
2013,allenshair,噓,胖子還沒奶到底多可悲啊,12/02,2021,1
2014,zoe5566,噓,厚道肥肚男啊還很愛覺得全世界都愛他,12/02,2021,1
2015,Yude0109,→,果都選肥婆,12/02,2021,1
2016,milk7054,推,40歲是有條件挑膩，禿頭肥肚願收就很不,12/02,2021,1
2017,Tattoo,→,噁心死胖子,12/03,2021,1
2018,HUNT007,→,ㄧ期肥婆等毒瘤推翻來贏得四期心,12/03,2021,1
2019,HUNT007,推,爽！ 下午剛推文完肥婆就真的要滾了,12/03,2021,1
2020,aa52189,噓,你大概不到又醜又肥的悲哀,12/03,2021,1
2021,kl2991,推,蔡母狗陳肥婆派來滅證的嗎,12/03,2021,1
2022,wellwest,推,燻雞肥婆說過了 鄉民就是好操弄,12/03,2021,1
2023,CycleEnergy,→,肥肚黑奶頭在那亂喊好厲害啊不行了,12/03,2021,1
2024,HUNT007,推,水啦肥婆終於滾了,12/03,2021,1
2025,G12134,推,先看長啥樣吧 不要又矮又醜又沒奶  滾,12/03,2021,2
2026,k798976869,→,肥宅又醜又肥 洗洗睡吧,12/04,2021,1
2027,HcrnyDragen,推,不就肥宅版的你媽真胖,12/04,2021,1
2028,cynthiajul,推,53%過胖的台男嫌日男瘦到醜，笑死,12/04,2021,3
2029,AngelMAyCry,推,看到哭，他媽的這樣凌虐我們的胖虎,12/04,2021,0
2030,jerrys0580,推,當然是愛我的龍妹,12/04,2021,1
2031,mirac1e,推,綠畜女神五短水桶腰修圖普妹你敢嘴,12/04,2021,1
2032,s155260,→,沒奶沒臉沒腿的才會在那譴責,12/04,2021,2
2033,arhuro,推,真的好胖 他的腿粗度大概是我的三倍以上,12/04,2021,1
2034,frommr,推,說ㄅ定他肆在看肥婆,12/05,2021,1
2035,kenro,噓,都龍妹是怎樣啦,12/05,2021,1
2036,loadingN,→,跟肥宅比 算醜的,12/05,2021,1
2037,milk7054,推,肥宅只能去228公園賣屁股,12/05,2021,1
2038,Lenney33,噓,肥豬真噁心,12/05,2021,1
2039,jonaswang01,→,噁心 下去吧胖子,12/05,2021,1
2040,faye112358,推,推 不要龍妹都好,12/05,2021,1
2041,sunsam,噓,因為沒有肥宅死胖仔的基因,12/05,2021,1
2042,kl2991,推,蔡母狗第一 陳肥婆第二 貪扁第三,12/05,2021,1
2043,aa01081008tw,推,撇除身分...就是個龍妹..,12/05,2021,1
2044,SUMPO,推,肥婆就肥婆,12/05,2021,1
2045,dio0204,推,死肥豬又不運動 說三小歐美身材,12/05,2021,1
2046,akko76815,推,大腿鬆弛屁股塌的也在那邊歐美 笑死,12/05,2021,1
2047,allenatptt,推,簡稱肥婆，大隻女,12/05,2021,1
2048,Yude0109,噓,配到爛瘡臉醜女肥婆 你要嗎？,12/05,2021,1
2049,crimson11,→,不可以 我不要龍妹,12/05,2021,1
2050,j55888819,噓,死胖子去給狗幹,12/05,2021,1
2051,kl2991,推,蔡母狗和陳肥婆會進土城蹲吧,12/06,2021,1
2052,azeroth,推,阿肥 肚子跑出來惹,12/05,2021,1
2053,xylitol,推,肥肥的肚子凸出來了,12/06,2021,1
2054,lee16818,推,頭像是我的肥肚,12/05,2021,4
2055,a7788783,→,肥宅肚子流出來的油，這意思,12/06,2021,1
2056,kl2991,推,裡面的肥婆號稱高雄林志玲,12/06,2021,1
2057,msarthur,噓,唬爛肥婆,12/06,2021,1
2058,kt40,推,幹真的 之前認識一個也是扁奶正妹,12/06,2021,2
2059,kl2991,推,補血喔 綠共去吃屎吧 陳肥婆肉穴被螞蟻咬,12/06,2021,1
2060,polestar0505,推,老實說 看著中年發福肥肚 已羨慕,12/06,2021,1
2061,GGrunrundela,噓,吉娃娃有人類肥宅醜嗎？而且整天嘴,12/06,2021,0
2062,nbcb,→,買幾台會送龍妹？,12/06,2021,1
2063,cs09312,→,肥宅就愛肥婆套卡通皮 真人這麼醜==,12/06,2021,1
2064,kl2991,推,你是監察院陳肥婆的好友,12/06,2021,1
2065,Kurumi2000,推,肥 臭 醜,12/06,2021,1
2066,Freeven,→,你連擤個鼻涕都會被人說國軍瘦皮猴,12/06,2021,2
2067,Orzleader,推,你的胖又不是我這種肥宅的胖，你是要,12/06,2021,4
2068,xzcb2008,→,他很胖=.= 你約他 他吃超多的幹不划算,12/06,2021,1
2069,CycleEnergy,噓,下面3cm禿頭肥宅都說很醜,12/06,2021,1
2070,koromo1991,→,你說矮矮胖胖聲音很尖細那個喔,12/06,2021,1
2071,xzcb2008,→,超醜的 又胖 他媽的誰要,12/06,2021,1
2072,ncc5566,→,萬一肥宅真的太肥太醜又太臭 鬼也不願意,12/06,2021,1
2073,GGrunrundela,噓,請問我看起來瘦巴巴的嗎,12/07,2021,0
2074,yasmydio,→,是不是 P圖，他媽的監察院死肥豬是在睡,12/07,2021,1
2075,baidu,推,被打成心機肥婆 哀..,12/07,2021,1
2076,hihimen,推,肥婆：鄉民很好操弄,12/07,2021,1
2077,odahawk,→,那隨便哪個龍妹想幹你就願意幹嗎,12/07,2021,1
2078,loadingN,噓,肥宅肚子變大了 習近平不用負責嗎,12/07,2021,1
2079,fan5566,→,你同學是不是矮矮胖胖的,12/07,2021,1
2080,taifenye,推,腿太粗,12/07,2021,1
2081,tml7415,推,醜 肥 才是罪 色不是,12/07,2021,1
2082,colaer,噓,幹他媽的不要讓人看不起胖子好嗎,12/07,2021,1
2083,fujimoto,推,八千含睡 死肥豬不要太不滿,12/07,2021,1
2084,ji3yjo4gj94,→,宅只會說別人胖，先摸摸自己的三層肥,12/07,2021,1
2085,wajolihi,推,想幫龍妹約你吧…看你會不會上當,12/07,2021,1
2086,inmee,→,龍妹都在找中上的男生了 這樣很難喔!,12/07,2021,1
2087,Adicia,→,想想你能接受龍妹嗎？當然一個人比較爽啊,12/07,2021,1
2088,fony1029,推,我接受龍妹啊 反正我的審美觀跟別人差很,12/07,2021,1
2089,Adicia,推,接受龍妹的一定有女友啊除非龍妹太少,12/07,2021,1
2090,benny70104,推,當然是肥宅啊，女生再醜都會有人要,12/07,2021,1
2091,yasmydio,噓,媽的交通部真的垃圾，幹監察院肥豬還在,12/08,2021,1
2092,sugigu,推,龍妹還是不會理肥宅是有差嗎,12/08,2021,1
2093,LiveInNow,推,身為鳥仔腿控 頭部以下滿分 但鼻子0分,12/08,2021,0
2094,genovis,→,娘炮屁孩隆乳龍妹都上低能卡的,12/08,2021,1
2095,kurtsgm,推,比我的腿還粗是怎樣...,12/08,2021,1
2096,vespar,推,日女腿粗不意外,12/08,2021,1
2097,superob,推,有練拳腿粗一點也是自然,12/08,2021,0
2098,etiennechiu,推,日本妹腿粗又短的好多,12/08,2021,1
2099,ko7625,推,帥哥沒事 禿肥宅醜窮準備進警局,12/08,2021,1
2100,kilmo,推,沒啥好笑的吧，日本一堆老頭肥肚噁男優,12/08,2021,1
2101,rwr,→,古代的肥也不是真的死肥豬 是現代肉肉的感覺,12/08,2021,1
2102,whatzup1124,→,變瘦皮猴,12/08,2021,2
2103,ArSaBuLu,→,跟肥宅一樣 沒有醜肥宅 只有窮肥宅,12/08,2021,1
2104,qa1122z,→,那有什麼，真公主就算胖的像豬一樣，五樓,12/08,2021,1
2105,musicaledio,→,壯臂？跟八卦肥宅手臂明明就一樣,12/09,2021,0
2106,qsccft123,推,VT都肥醜龍吧才需要皮 可憐肥宅,12/09,2021,1
2107,ko7625,推,會 但肥宅醜男一輩子不可能,12/09,2021,1
2108,mig,推,誰會有肥肚啊，可憐,12/09,2021,1
2109,jewish123,推,又肥有醜性格差劣的日本大媽行情也能,12/09,2021,1
2110,k1400,→,又宅又肥又醜就算了   現在又毒,12/09,2021,1
2111,iceyang,→,還好有些肥宅肚子裝的都是大便,12/09,2021,1
2112,princeguitar,推,胖子真他媽的噁心,12/09,2021,1
2113,dai26,推,肥宅一日三杯以上胖胖杯蠻簡單的,12/09,2021,1
2114,Noobungas,噓,沒正妹幫生孩子，一定要娶龍妹？,12/09,2021,1
2115,immosha,推,肥豬 反正最後名字不是變阿肥就是胖子,12/09,2021,1
2116,jjez168,→,機車班長+胖子+矮子+原住民天兵=軍教片會,12/09,2021,1
2117,light20735,推,白癡肥婆,12/09,2021,1
2118,cs09312,→,看一個肥婆套卡通皮在那裝可愛 有夠噁爛,12/09,2021,1
2119,xup654z,→,鄧大概只能借位拍…一臉就是個早洩瘦皮猴,12/09,2021,2
2120,wacoal,→,V連後面是不是大叔肥婆都不知道,12/09,2021,1
2121,elec1141,推,五樓養龍妹,12/09,2021,1
2122,Yude0109,推,操 死肥婆,12/09,2021,1
2123,Ommmmmmmmmm,→,美國肥婆相殺 好讚,12/10,2021,1
2124,etiennechiu,→,↑她這腿好可怕，骷髏人嗎,12/09,2021,2
2125,ru04hj4,→,台灣豬出口啊 台灣人吃美國萊豬 減少胖子,12/10,2021,0
2126,mytoychiu,推,瘦不拉機的 你虐貓喔,12/10,2021,0
2127,coffee112,→,再肥宅室友身邊玩 你就能抓他屁股惹,12/10,2021,1
2128,pkajames,推,肥宅比人家醜 再會賺也很少賺得比人家多,12/10,2021,1
2129,weijunW,→,肥宅沒差 就跟AV也有龍妹特輯一樣的概念,12/10,2021,1
2130,hide0325,→,這種比較胖 矮 個性溫馴,12/10,2021,1
2131,ausstin,推,一個醜一個沒奶 寧可沒奶,12/10,2021,2
2132,rucarl,推,因為矮醜窮肥宅不是人。,12/11,2021,1
2133,AlenCKH,→,茶妹要面對的醜怪臭肥宅也更多，這哪有,12/10,2021,1
2134,R3hab,→,有夠醜 肥宅因為穿上就會變帥,12/10,2021,1
2135,funster,推,幫醜矮肥窮男QQ,12/10,2021,1
2136,wn7158,推,臉醜又肥，做一樣的事，就準備被法辦,12/11,2021,1
2137,b7510623,推,這篇把肥宅換成龍妹，邱帥換成正妹一樣,12/11,2021,1
2138,x7834210,→,樓上貼的那個瘦不拉基 有啥意義？,12/10,2021,2
2139,hsnujuju,推,肥婆好噁心,12/10,2021,1
2140,qt359101,噓,樓下死禿頭噁心醜囊肥宅,12/10,2021,1
2141,allenatptt,推,秒選張，安心亞本人腰超粗,12/10,2021,1
2142,ship1228,→,胖醜女都很壞吧，噁噁噁,12/11,2021,1
2143,Kultivient,推,台女扁奶 腿跟屁股乾癟 每天看了心情,12/11,2021,2
2144,serenitymice,噓,媽的一個中國胖子是要發幾篇？葉配,12/11,2021,1
2145,tarcowang,推,神豬嗎？頭上挨一槍也沒死,12/11,2021,1
2146,takeashot,→,好胖的腿,12/11,2021,1
2147,tearness,噓,學店龍妹幻想文,12/11,2021,1
2148,comparable,推,要奶沒奶要臉沒臉，高溫論壇QQ,12/11,2021,2
2149,alex00089,→,竹竿身材,12/11,2021,2
2150,fony1029,→,龍妹還好 不要老阿桑就好,12/11,2021,1
2151,aizawafff,→,肥婆同事,12/11,2021,1
2152,koreawargod,推,又醜又肥,12/12,2021,1
2153,CenaC,→,怎麼兩個女的都這麼醜  第一個還胖成這樣,12/12,2021,1
2154,Yude0109,推,是啊，窮酸 醜 肥 品行差 色 髒,12/12,2021,1
2155,cs09312,噓,就算是女的也是死肥婆 有比較好嗎,12/12,2021,1
2156,lpsobig,推,八卦版肥宅不懂什麼叫美醜 在這問也沒用,12/12,2021,1
2157,kobe7610,→,供殺小 死肥婆,12/12,2021,1
2158,kerorofrog,→,美軍有近戰搏鬥技巧啊 但肥肚眼鏡台男,12/12,2021,1
2159,diabolica,→,哪有 明明一堆肥宅在嫌圖畫太醜,12/12,2021,1
2160,GGrunrundela,噓,給錢 醜囊 肥宅 盼子,12/12,2021,1
2161,zakijudelo,噓,怪力亂神、妖言惑眾的肥婆閉嘴,12/13,2021,1
2162,kidd085,噓,八卦肥宅長太醜也是國民黨害的,12/13,2021,1
2163,basb789,推,醜 胖 類型少,12/13,2021,1
2164,kevabc1,噓,醜又肥……..,12/13,2021,1
2165,khastw,推,胖哥豬隊友!1:03沒胖哥問話還能last stand,12/13,2021,1
2166,Kultivient,推,台女扁奶有什麼好看 拍給甲甲客戶？,12/13,2021,2
2167,vvrr,→,小時候會把手指套滿再吃。長大手指肥了就…,12/13,2021,1
2168,emega,推,正妹合理  龍妹就不合理,12/13,2021,1
2169,cs09312,噓,所以看一堆老肥婆套皮裝可愛有趣在哪?,12/13,2021,1
2170,lianpig5566,推,一堆人說不過就只會說老肥婆XDDDDD,12/13,2021,1
2171,cs09312,→,啊就真的一堆老肥婆啊 有說錯嗎==,12/13,2021,1
2172,shirokase,推,V仔看老肥婆，反V仔看男肥豬,12/13,2021,1
2173,s999132,→,這邊連水桶腰都娶不到,12/13,2021,1
2174,smallz,推,沒奶就沒錢了,12/13,2021,2
2175,doro0202,噓,腿粗還怪人踏板喔,12/13,2021,1
2176,a7788783,噓,什麼族群喜歡看死肥豬？,12/13,2021,1
2177,WhiteWhale,→,肥婆又在妖言惑眾,12/14,2021,1
2178,incandescent,→,肥婆 感覺很臭,12/14,2021,1
2179,ggbi4zzz,噓,扁奶醜女干我屁事,12/14,2021,2
2180,dawnnn317,噓,長太醜的肥宅才需要糾正吧老阿姨,12/14,2021,1
2181,pachingoman,→,貓狗這麼可愛，肥宅又醜又廢,12/14,2021,1
2182,mig,推,先報腰圍啦，有肥肚一樣噁心,12/14,2021,1
2183,twelvethflor,推,臉不要醜，不要肥。幾乎都有妹,12/14,2021,1
2184,bigbill,推,覺青都是這種娘泡瘦皮猴嗎?,12/15,2021,2
2185,katanakiller,→,一堆片男優都醜男凸頭肥仔老頭的,12/14,2021,1
2186,boy1031,推,只是吃胖變肥豬吧，體脂15%到20%,12/14,2021,1
2187,whitelady,→,但你要會打扮保養皮膚 不能長太醜太胖,12/15,2021,1
2188,toshiba5566,→,肥菊不止花光，暖市還欠一屁股債,12/14,2021,1
2189,kl2991,推,蔡太后陳肥婆,12/14,2021,1
2190,O300,推,愛也是愛帥哥ㄅ 醜男跟一般男生看到龍妹一,12/14,2021,1
2191,oneIneed,→,廚師是不是ㄧ高一矮，一瘦一胖，高的瘦,12/15,2021,0
2192,oneIneed,→,白，矮的胖黑,12/15,2021,1
2193,nikewang,→,何博文太胖 萊豬多吃點,12/15,2021,1
2194,hihimen,噓,這個噁心肥婆到底在講什麼,12/15,2021,1
2195,Qoofate,→,胖妹實在太噁了  我才不拍,12/15,2021,1
2196,Qoofate,→,胖妹比肥宅還噁心,12/15,2021,1
2197,archon,推,胖妹就是肥宅，一樣的東西，沒比較噁心,12/15,2021,1
2198,Qoofate,→,媽的 我們這區男的都很瘦 胖妹多是怎樣,12/15,2021,1
2199,LelockTT,噓,扁女生是就是沒奶啊,12/24,2021,2
2200,eddy9616,推,你可以找龍妹啊,12/15,2021,1
2201,zakijudelo,→,很胖的取叫萊豬，很壯的叫他萊牛,12/15,2021,0
2202,EeePC901,推,又胖又醜 也能約12個 厲害,12/15,2021,1
2203,darkbrigher,推,又胖又醜還能找到10幾個人約炮也很強,12/15,2021,1
2204,kuo0528,推,多胖多醜？,12/16,2021,1
2205,GGrunrundela,噓,我魯蛇 我醜男 我禿頭 我肥宅 我流,12/15,2021,4
2206,heavensun,→,GG隔壁9大腿  腿變粗  視覺會雞雞變小,12/15,2021,0
2207,xomega,推,問題是遊戲好嗎？只有肥婆跟老阿罵,12/15,2021,1
2208,Asbtt,→,那麼醜。母豬根本不愛臭肥宅。,12/15,2021,1
2209,XTaiwanAyin,推,媽的還真的有耶，不過對方是胖阿姨,12/16,2021,1
2210,loveapple33,→,面普通女優劣質，學店龍妹一堆送給你,12/16,2021,1
2211,hiireyman,推,檳榔跟酒都會標示清楚危害，萊豬可胖,12/16,2021,0
2212,MJ23,噓,這肥豬連中央官員都沒當過就想一步登天 幹,12/16,2021,1
2213,kiv9137,推,要達到SJW的標準至少要胖30公斤or矮20cm,12/16,2021,0
2214,goval,推,身高扣體重大於110滿標準的 真肥婆別做夢,12/16,2021,1
2215,s999132,→,叫yoda那個肥婆扛啊,12/16,2021,1
2216,zaqimon,→,看正妹變肥婆,12/16,2021,1
2217,YesNoter,噓,肥婆退散,12/16,2021,1
2218,GGrunrundela,噓,你手指超肥 超像甜不辣 肥肥短短 這,12/17,2021,1
2219,zoelysai,推,幹你娘桃園死胖子,12/17,2021,1
2220,koromo1991,→,手指肥肥短短的,12/17,2021,1
2221,RRADA,推,這就傳說中的甜不辣手啊,12/17,2021,1
2222,kl2991,推,閩南破麻蔡母狗 還有陳肥婆,12/17,2021,1
2223,OomaybeoO,→,版上醜窮肥宅專注在二次元戰場就好了,12/17,2021,1
2224,Bonjwa,→,拜託 藻礁那麼醜 跟八卦肥宅一樣要保護啥,12/18,2021,1
2225,cocogg,→,南半球那張大腿粗細差好多...,12/17,2021,1
2226,cchart,推,請給醜女胖女機會，內心善良比較重要,12/17,2021,1
2227,yongsyuan,→,你會給肥婆、老阿姨機會？,12/17,2021,1
2228,GGrunrundela,噓,十樓死胖子 幹,12/17,2021,1
2229,Adicia,→,你選157龍妹還是選會偷吃的正妹,12/18,2021,1
2230,crimson11,→,因為我們又醜又肥啊,12/18,2021,1
2231,love0504,噓,難道要跟肥宅醜男交往結婚？,12/18,2021,1
2232,boy1031,→,上次有個超醜肥婆上網公開選男人，十幾萬,12/18,2021,1
2233,a114261,推,誰知道肥宅會不會嫖妓 醜又人品差才慘,12/18,2021,1
2234,jackdean,→,醜的肥宅根本不會有人在乎,12/18,2021,1
2235,kevin1221,→,胖又醜的,12/18,2021,1
2236,lesnaree2,→,那你要選龍妹了嗎,12/18,2021,1
2237,chordrain,→,不然咧 難道你會選肥髒醜妹當女友？,12/18,2021,1
2238,sasolala,推,就跟天使與破百公斤肥婆，你怎選,12/18,2021,1
2239,rock666,推,總比被肥窮醜的騙好吧,12/18,2021,1
2240,zzz71084482,噓,選肥宅也一樣被劈腿啊，而且還醜,12/18,2021,1
2241,sleeeve,推,矮醜窮肥真的噁,12/18,2021,1
2242,whitelady,→,男的會怕老婆外遇娶醜龍妹嗎？,12/18,2021,1
2243,Lalef,噓,整天在發情的恐龍妹好意思抱怨哦？,12/18,2021,1
2244,alchemist106,→,肥宅很臭而且很醜,12/18,2021,1
2245,wawaking1,→,吃美豬不會讓醜男肥宅變帥,12/18,2021,1
2246,legend41269,噓,"同理,沒被肛是你又醜又胖又沒用",12/18,2021,1
2247,i689tw,噓,媽的肥婆,12/19,2021,1
